"Time","wellID","od","rowID","colID","media_type","strain","str_med"
3.66722222222222,"B1",0.099,"B","1","bhis","cA","cA_bhis"
3.83388888888889,"B1",0.1088,"B","1","bhis","cA","cA_bhis"
4.00055555555556,"B1",0.120983333333333,"B","1","bhis","cA","cA_bhis"
4.16722222222222,"B1",0.13055,"B","1","bhis","cA","cA_bhis"
4.33388888888889,"B1",0.145783333333333,"B","1","bhis","cA","cA_bhis"
4.50055555555556,"B1",0.158,"B","1","bhis","cA","cA_bhis"
4.66722222222222,"B1",0.176216666666667,"B","1","bhis","cA","cA_bhis"
4.83388888888889,"B1",0.193233333333333,"B","1","bhis","cA","cA_bhis"
5.00055555555556,"B1",0.212833333333333,"B","1","bhis","cA","cA_bhis"
5.16722222222222,"B1",0.234466666666667,"B","1","bhis","cA","cA_bhis"
5.33388888888889,"B1",0.253833333333333,"B","1","bhis","cA","cA_bhis"
5.50055555555556,"B1",0.276583333333333,"B","1","bhis","cA","cA_bhis"
5.66722222222222,"B1",0.301533333333333,"B","1","bhis","cA","cA_bhis"
5.83388888888889,"B1",0.321683333333333,"B","1","bhis","cA","cA_bhis"
6.00055555555556,"B1",0.344866666666667,"B","1","bhis","cA","cA_bhis"
6.1675,"B1",0.3697,"B","1","bhis","cA","cA_bhis"
6.33416666666667,"B1",0.3901,"B","1","bhis","cA","cA_bhis"
6.50083333333333,"B1",0.415033333333333,"B","1","bhis","cA","cA_bhis"
6.6675,"B1",0.43565,"B","1","bhis","cA","cA_bhis"
6.83416666666667,"B1",0.455333333333333,"B","1","bhis","cA","cA_bhis"
7.00083333333333,"B1",0.474766666666667,"B","1","bhis","cA","cA_bhis"
7.1675,"B1",0.492583333333333,"B","1","bhis","cA","cA_bhis"
7.33416666666667,"B1",0.502183333333333,"B","1","bhis","cA","cA_bhis"
7.50083333333333,"B1",0.512266666666667,"B","1","bhis","cA","cA_bhis"
7.6675,"B1",0.5204,"B","1","bhis","cA","cA_bhis"
7.83416666666667,"B1",0.528333333333333,"B","1","bhis","cA","cA_bhis"
8.00083333333333,"B1",0.532183333333333,"B","1","bhis","cA","cA_bhis"
8.1675,"B1",0.5378,"B","1","bhis","cA","cA_bhis"
8.33416666666667,"B1",0.545316666666667,"B","1","bhis","cA","cA_bhis"
8.50111111111111,"B1",0.544516666666667,"B","1","bhis","cA","cA_bhis"
